0.34177;1.39885;-196.17949;-18.83112
-0.04021;1.62945;-197.24039;-19.98826
0.43948;1.21504;-198.04744;-18.76592
0.32588;1.00496;-198.3207;-18.80275
0.49054;1.2993;-197.75156;-18.72451
0.44952;1.2339;-198.98811;-18.8488
0.52514;1.35374;-199.382;-18.87375
0.49459;1.27701;-197.50541;-18.70188
0.41058;1.54331;-198.44946;-19.43202
0.43836;1.17841;-199.17273;-18.87139
0.52039;1.31126;-198.75655;-18.82357
-1.01747;1.79823;-197.60414;-20.45807
0.47338;1.42461;-195.97018;-18.76836
0.08398;1.47012;-197.99702;-19.7922
-0.93618;0.59342;-196.79129;-20.12168
0.2991;1.36664;-199.15485;-18.97991
-1.00382;0.31835;-197.70345;-19.60972
0.47339;1.37645;-196.87649;-18.70229
-0.0979;1.50372;-198.53902;-19.80282
0.49467;1.2846;-195.36531;-18.49288
0.45196;1.24027;-199.11887;-18.8364
0.10505;1.34019;-197.83335;-19.33378
0.1128;1.65641;-197.85041;-20.14289
-0.01833;1.4376;-198.40512;-19.89386
0.3192;1.30912;-196.61414;-18.93264
0.04874;1.35389;-197.62148;-19.39977
0.22374;1.158;-198.57284;-19.20244
0.51769;1.30628;-196.87622;-18.64661
-0.5613;-0.76847;-195.52564;-18.59288
-0.645;1.14815;-197.38253;-20.28693
0.51796;1.30219;-196.69581;-18.62871
-0.03245;1.16752;-198.90187;-19.41123
0.57092;1.41645;-198.33905;-18.77928
0.4985;1.27862;-197.88168;-18.74649
0.5121;1.28702;-199.23759;-18.87085
0.29798;1.29758;-197.98927;-19.15931
0.45661;1.12681;-197.10954;-18.68768
-4.58661;3.05119;-197.69945;-21.85235
0.03214;1.42787;-199.12919;-19.43332
0.17583;1.62988;-197.21252;-20.22131
0.08278;1.44362;-199.19399;-19.235
-0.80923;1.81835;-197.47188;-20.85226
-0.55481;1.90124;-197.53574;-20.58773
0.26699;1.2678;-198.17914;-18.98174
-0.48942;1.8414;-197.17405;-20.79933
-0.56397;1.61059;-197.17642;-20.2251
0.35852;1.10132;-198.93465;-18.85693
0.25854;1.49702;-196.1427;-19.41836
0.54565;1.3488;-198.51995;-18.80308
0.06489;1.25769;-197.46256;-19.32832
0.39622;1.17965;-199.05543;-18.82071
0.13902;1.5802;-196.50663;-19.77425
0.34978;1.08295;-195.42601;-18.53143
0.34155;1.2827;-198.67934;-19.04209
0.18563;1.43888;-198.20547;-19.76804
0.52387;1.33385;-199.0426;-18.8478
0.53774;1.34515;-199.26471;-18.87067
-0.74821;1.76888;-197.79939;-20.45374
-0.25776;1.61191;-197.67813;-20.30161
-0.27611;1.48306;-199.11088;-19.45091
-0.11716;1.25419;-197.00919;-19.20032
-0.85547;1.64612;-197.91821;-19.79504
0.46195;1.39201;-195.60611;-18.73247
0.28541;1.26791;-196.02355;-18.84193
0.02106;0.91214;-198.74768;-18.96579
-0.41344;1.79192;-198.063;-20.61074
0.26065;1.35696;-197.58228;-19.44757
0.01204;1.46143;-198.84115;-19.53734
0.28152;1.56232;-195.27659;-19.13014
0.36384;1.35945;-199.36379;-18.93915
0.54449;1.35497;-198.8739;-18.83392
0.3696;1.32301;-195.14686;-18.68582
0.46913;1.23972;-194.86818;-18.443
0.5198;1.35456;-196.92053;-18.63006
-0.28118;1.55851;-198.03046;-19.67904
-0.19468;1.53479;-197.12053;-20.16508
0.43483;1.24202;-199.25045;-18.87935
0.41569;1.13744;-198.58445;-18.79827
0.19814;1.21134;-199.49305;-18.9451
-0.60439;1.80722;-197.72832;-20.45222
-0.50941;1.78059;-197.29209;-20.56719
0.2446;1.3985;-196.08335;-19.35402
-0.79639;1.87513;-197.66741;-20.43799
-0.27049;1.60162;-197.65103;-20.29583
-0.56145;1.47713;-197.51577;-20.25211
-0.79255;1.60563;-197.54825;-20.51523
-0.12997;1.627;-197.82187;-20.16259
-0.76594;1.78535;-197.52845;-20.51529
0.46014;1.42683;-196.5248;-18.80008
-0.43626;1.23901;-196.8101;-19.86791
0.01951;1.44294;-197.42047;-20.29927
-1.87383;2.12839;-197.50169;-20.99619
0.22227;1.2736;-198.98318;-19.11108
-1.4269;2.18539;-197.65705;-21.25245
0.15228;1.58331;-197.61784;-20.29794
0.14252;1.26447;-196.56453;-19.34449
0.38396;1.12175;-198.93748;-18.81011
0.1901;1.46797;-196.91216;-20.00786
0.42447;1.23464;-196.32877;-18.57437
-0.28464;1.06718;-197.32157;-19.63897
0.043;1.38696;-196.94618;-19.95855
0.337;1.35817;-195.81169;-18.8448
0.5259;1.33722;-199.53714;-18.89773
0.19091;1.09201;-196.17549;-18.81554
-0.63318;1.7961;-197.73652;-20.59745
0.19099;1.4585;-199.02863;-19.55123
-0.57123;1.73615;-198.27891;-20.16158
-0.47079;1.57195;-197.83351;-19.75527
0.34541;1.0268;-197.91681;-18.76203
0.369;1.44138;-199.22371;-19.14913
0.44422;1.21035;-195.01261;-18.46752
-0.44894;1.68847;-197.38282;-20.66659
0.377;1.50516;-197.87715;-19.30683
-0.65369;1.45507;-197.06506;-20.28695
-0.17882;1.49226;-197.99771;-20.03978
-0.03557;1.64575;-197.73636;-20.04643
0.14088;1.73265;-197.88203;-20.28757
0.27042;1.47067;-197.20481;-19.25065
-0.03113;1.64311;-197.61473;-20.27319
0.17996;1.26619;-196.0499;-19.08216
0.52817;1.37477;-199.6704;-18.91109
0.43248;1.21755;-194.86973;-18.44825
0.24714;1.33385;-195.12947;-18.76279
-0.06014;0.40532;-195.58636;-18.51632
0.49917;1.26735;-197.49149;-18.70404
0.33456;1.34982;-198.04031;-18.81408
0.40236;1.19928;-196.13174;-18.58059
0.43806;1.26201;-194.85996;-18.42616
0.37702;1.11044;-198.51611;-18.784
-1.07335;1.46268;-197.57387;-19.86011
0.13157;1.43967;-197.33284;-20.16305
0.07544;1.34923;-198.74149;-19.19675
0.19798;1.57395;-197.07373;-19.69319
-0.45111;1.47358;-197.92738;-19.91563
0.14794;1.47315;-196.52516;-19.70923
0.33306;1.3715;-199.25772;-19.27165
0.3721;1.45922;-198.35769;-19.42984
-0.54535;1.90406;-197.46441;-20.68751
0.00758;0.4008;-196.59271;-18.63084
0.15329;1.43832;-196.29023;-19.49861
-0.61569;1.37817;-198.03367;-19.96413
0.38595;1.453;-199.147;-19.20363
0.3297;1.06419;-199.05289;-18.85387
0.27154;1.19819;-198.28405;-19.09822
0.36185;0.99889;-199.29704;-18.89111
0.43542;1.14065;-196.78565;-18.64921
0.51741;1.3006;-198.78161;-18.82647
0.2872;0.96571;-198.89126;-18.84147
0.42531;1.1908;-199.49737;-18.90231
0.08946;1.43443;-197.2356;-20.2178
-3.5897;2.12527;-197.54686;-21.07672
-0.76;-1.6192;-198.94477;-19.02108
0.20709;1.17731;-197.09396;-19.038
0.47613;1.48091;-199.46322;-19.12821
0.01986;1.68156;-197.68388;-20.37852
-0.44841;1.57928;-197.15125;-20.03013
0.26555;1.29621;-199.0774;-19.11572
0.32774;1.31622;-199.32377;-19.17438
-0.09751;1.17774;-198.83367;-19.25316
-0.59487;1.32854;-198.13775;-19.7513
0.21071;1.32315;-198.08459;-19.57803
0.54532;1.35874;-194.92195;-18.45886
-0.1105;1.47896;-196.79566;-19.93862
0.34606;1.50986;-198.49807;-19.56874
0.20512;1.47166;-198.34271;-19.73912
0.20617;1.43763;-198.70364;-19.49334
-1.14596;2.05116;-198.06111;-20.93047
-1.08223;1.9278;-197.70056;-20.94143
0.23772;1.60511;-197.34141;-20.24337
-0.02409;1.47585;-197.6356;-19.90591
0.2553;1.62767;-197.87042;-19.95385
-0.10295;1.65428;-198.6275;-19.85027
-0.07142;1.69944;-197.44891;-20.2267
-0.01369;1.67952;-197.44994;-20.52718
-0.59752;1.25749;-197.71152;-19.87336
0.50634;1.29093;-195.87489;-18.54837
-0.73743;2.17071;-197.43412;-21.45625
-0.27729;1.6314;-197.58994;-20.38788
0.50472;1.28997;-199.4461;-18.88821
0.45827;1.24167;-195.93845;-18.55848
0.50927;1.27859;-196.28951;-18.59399
-0.75447;1.9562;-197.44419;-20.5703
-0.06055;1.34039;-198.23956;-19.69808
0.22904;1.22498;-196.63639;-18.80189
0.05599;1.44799;-198.79335;-19.44876
0.10966;1.15653;-199.55191;-19.04326
0.36943;1.00838;-198.88025;-18.84093
0.49601;1.28409;-199.67009;-18.91151
0.50374;1.41382;-197.24096;-18.74939
0.5017;1.28406;-197.7759;-18.72728
-0.94305;1.8616;-197.43163;-20.89484
0.51752;1.31259;-194.85758;-18.45263
-0.91988;1.87823;-197.68756;-20.49312
-1.41278;2.0072;-198.08564;-20.40642
-1.50122;1.49904;-197.2772;-20.30414
-0.57841;1.82724;-195.91458;-19.87128
-0.75373;1.48904;-197.12386;-20.17339
0.41389;1.01939;-197.86349;-18.76812
0.21901;1.21512;-197.73807;-19.0893
-0.17371;1.48221;-197.40151;-20.43662
-0.15372;-0.40193;-198.5855;-18.95453
0.16183;1.42668;-198.58044;-19.62111
0.4694;1.31802;-197.51955;-18.691
-0.63051;0.36261;-196.75682;-18.76421
-0.10456;1.52989;-197.20484;-19.65588
0.24594;0.7938;-198.69696;-18.84745
0.51917;1.32317;-195.39104;-18.50103
0.53996;1.33687;-194.92264;-18.46277
0.4892;1.23934;-198.66491;-18.81918
0.48295;1.27505;-196.59091;-18.61933
0.52139;1.33621;-198.52049;-18.79841
0.47052;1.26932;-199.5908;-18.89351
0.42294;1.19698;-197.88205;-18.74805
0.27802;1.34411;-199.34501;-19.18145
0.13131;1.60094;-197.24067;-20.25121
-0.18942;1.68938;-198.14771;-20.18863
0.31245;1.53725;-198.10277;-19.44226
0.07621;1.53275;-198.50325;-19.61492
0.33761;1.40882;-198.70869;-19.52524
0.01493;1.36145;-197.09451;-20.05192
0.25042;1.40215;-198.94236;-19.28596
-0.48021;1.49946;-197.46833;-20.53568
0.08724;1.57102;-198.06784;-20.02465
-0.30787;1.141;-198.44798;-19.69917
0.2794;1.12109;-199.45246;-18.75827
0.51824;1.3171;-197.55614;-18.70871
-0.72049;1.18828;-197.45809;-20.35537
0.56166;1.39009;-196.6172;-18.61913
0.28458;1.04233;-199.57258;-18.91672
0.44849;1.40576;-199.14183;-19.15134
-0.52549;1.99482;-197.28734;-21.09844
-1.12095;1.80415;-197.81893;-20.50788
0.535;1.33751;-198.59763;-18.80769
0.15371;0.9649;-198.83977;-19.13811
-0.30496;1.59303;-196.72872;-20.06507
-3.08496;2.57243;-197.43714;-21.41414
-0.05163;1.51524;-197.56722;-20.36705
-0.66067;1.93615;-198.19788;-20.20554
0.50151;1.27743;-197.80426;-18.7354
0.28517;1.61885;-198.83249;-19.71727
0.36484;1.13655;-198.88422;-18.78135
0.40814;1.3648;-199.1768;-19.17277
0.35848;1.11278;-198.74204;-18.79178
0.35487;1.38488;-197.13286;-19.25684
0.4314;1.20458;-199.39378;-18.8793
0.1309;1.28953;-198.02138;-19.49751
0.5222;1.36041;-199.3941;-18.88256
0.51853;1.2906;-199.20003;-18.87
-0.72846;1.97585;-197.46415;-20.82588
0.46823;1.26261;-198.89836;-18.83223
-0.86415;1.76937;-197.38517;-20.80899
-0.11561;1.72137;-197.43309;-20.60656
-0.89224;2.05335;-197.31557;-20.94304
0.02743;1.32858;-198.37278;-19.27244
-0.56437;1.861;-197.63518;-20.43945
0.28999;1.51532;-197.99588;-19.80865
0.34364;1.48506;-197.99972;-19.40341
0.5449;1.36169;-199.43439;-18.88509
0.32119;1.52894;-198.43334;-19.7873
0.55503;1.3718;-199.26588;-18.87195
0.04409;0.86496;-194.97806;-18.60493
0.41876;1.15663;-198.714;-18.82242
0.49192;1.27225;-196.472;-18.60432
0.01742;1.18364;-198.84996;-19.30192
0.43581;1.25007;-198.89664;-18.84318
0.4947;1.2637;-197.92199;-18.74559
0.1107;1.20309;-197.40321;-19.58028
0.52752;1.33648;-194.93693;-18.45945
0.45766;1.20445;-199.34064;-18.8806
0.28095;0.84;-199.43765;-18.8953
0.54451;1.34523;-199.63175;-18.90886
0.36;1.13117;-196.13166;-18.57344
0.03996;1.12314;-197.82071;-19.57008
0.52579;1.33095;-196.59244;-18.61486
0.02865;0.56067;-196.6006;-18.87771
-2.32417;2.65079;-197.73174;-21.65127
-0.53123;1.71243;-197.63382;-20.30611
-1.54406;1.98135;-197.33834;-20.76309
0.4242;1.1308;-196.20886;-18.59513
0.38734;1.39337;-199.49528;-19.1008
0.3926;1.12795;-197.64459;-18.71593
0.14123;1.47362;-196.98859;-19.61431
0.49949;1.27865;-196.511;-18.60771
-0.1948;1.60056;-197.5721;-20.40612
0.54173;1.34092;-195.49545;-18.51678
0.44355;1.25436;-195.65411;-18.49892
0.50078;1.30666;-196.20127;-18.56734
0.39958;1.1081;-198.86796;-18.84054
0.36334;1.12977;-196.66951;-18.60982
0.42248;1.16946;-195.14221;-18.49453
-1.18117;1.85475;-197.37807;-20.74239
0.27097;1.48371;-197.94568;-19.4877
-1.34174;2.72174;-197.14952;-23.12394
0.21454;1.23079;-195.72153;-19.10647
-0.11667;1.53185;-197.8805;-20.11233
-0.21326;1.65417;-197.80024;-20.33192
-0.44703;1.5151;-197.34959;-20.31379
0.21257;0.81984;-198.56365;-18.80884
-0.10234;1.42525;-197.77136;-19.94516
-0.96891;1.98102;-197.29133;-20.78753
0.13744;1.06212;-198.04625;-18.80602
0.0136;1.2162;-198.70058;-19.51745
0.47611;1.2565;-195.06549;-18.47932
0.25806;1.4129;-199.38736;-19.03319
0.42976;1.24725;-196.92911;-18.61773
-0.15756;1.45407;-196.61669;-19.81606
0.31729;1.4375;-198.53863;-19.59204
-0.37754;1.73541;-197.767;-20.50152
-0.04556;1.09288;-197.26109;-19.80486
0.18867;1.52322;-197.09495;-20.12969
-0.05422;1.71454;-197.64295;-20.43769
0.5332;1.34664;-199.10984;-18.85485
0.08229;1.42234;-196.31831;-19.19327
0.28343;0.98955;-197.77309;-18.74324
0.43836;1.1369;-199.32724;-18.88271
0.46724;1.2277;-195.50805;-18.52101
0.3344;1.03313;-196.51953;-18.61093
-1.74799;1.44387;-197.48734;-20.45959
-0.18823;1.57147;-197.50593;-20.23703
-0.33329;1.4116;-197.99451;-19.87996
0.2851;1.51319;-198.10532;-19.61371
-0.30709;1.77091;-197.48016;-20.62157
-1.11443;1.89677;-197.45572;-20.76888
0.22644;1.48626;-196.52103;-19.36571
0.44123;1.1821;-198.24708;-18.77253
-0.7184;1.26933;-198.41989;-19.29127
0.25947;1.32819;-195.62787;-18.54247
0.31109;0.92961;-199.23164;-18.87369
0.3699;1.06588;-199.07614;-18.85523
-0.15621;1.64816;-197.53663;-20.55455
0.45952;1.17912;-197.65833;-18.72755
0.52126;1.33373;-198.03997;-18.75639
0.18087;1.32698;-199.509;-19.14602
0.51007;1.32164;-195.36645;-18.48915
0.38496;1.0933;-199.48029;-18.9059
0.31317;0.91699;-198.56702;-18.81372
0.39785;1.19562;-199.3174;-18.85679
0.25881;1.16887;-199.19655;-19.01492
0.44078;1.19732;-198.52993;-18.80693
0.35196;1.45928;-198.83194;-19.51191
0.52938;1.34456;-199.19871;-18.86218
0.16258;1.36393;-197.37767;-19.65252
0.4691;1.29933;-196.07029;-18.57575
-0.27622;1.62072;-197.6138;-20.47789
0.20902;1.20565;-197.36536;-19.20673
0.4596;1.19215;-194.95833;-18.47598
0.47703;1.26205;-196.37066;-18.59358
0.4412;1.18555;-198.57143;-18.8143
0.41016;1.2096;-194.99953;-18.43986
0.41951;1.14962;-194.86786;-18.46074
0.42204;1.15124;-198.59705;-18.81533
-0.86481;1.94879;-197.45921;-21.5411
0.15572;1.62741;-198.35821;-19.64459
0.17389;1.27747;-199.34103;-19.06906
0.11611;1.59979;-195.99612;-19.59227
-1.04413;1.8465;-197.69771;-20.76487
0.00508;1.61448;-197.5463;-20.23138
-1.78879;1.97135;-197.93333;-20.2601
-1.48314;1.14433;-198.43237;-19.5986
0.18608;1.57408;-197.76112;-20.08665
0.5181;1.37035;-197.37297;-18.69485
-0.05441;1.49037;-197.47702;-20.43749
0.38837;1.15371;-197.40899;-18.7146
-0.06837;1.43383;-198.40553;-19.5217
-0.33404;1.63046;-196.83574;-20.35691
0.45445;1.20521;-196.43122;-18.61585
0.05497;0.78504;-199.34606;-19.01615
0.418;1.173;-195.8823;-18.55902
0.27724;1.25496;-199.60776;-19.0046
0.54402;1.35799;-195.49449;-18.51255
0.44993;1.15106;-195.8841;-18.56116
0.42487;1.05084;-199.07607;-18.87984
0.11959;1.53374;-199.11499;-19.44946
0.52537;1.3814;-196.42632;-18.5866
0.22958;1.46218;-197.62978;-19.83045
-0.22584;1.64871;-199.06407;-19.66816
-0.25676;1.86506;-197.08149;-20.68973
-1.23201;1.76558;-197.98524;-20.05014
-0.57761;1.50883;-197.74065;-20.24698
-0.31123;1.60485;-197.64356;-20.38354
-3.01105;2.2246;-197.90431;-20.62467
-9.2357;3.02517;-197.65684;-19.53843
0.01745;1.59894;-198.04044;-20.25793
-0.48228;1.61124;-197.99775;-20.31153
0.19222;1.13058;-195.3752;-18.84385
0.47172;1.24074;-196.10538;-18.57701
0.5443;1.36998;-198.99159;-18.84143
0.48358;1.39851;-197.22523;-18.79799
-0.0864;1.02912;-198.18826;-19.5553
0.18254;1.6353;-197.75141;-20.15403
0.24715;1.46589;-198.73368;-19.60395
0.42814;1.16608;-196.10489;-18.57523
0.46145;1.28324;-197.97626;-18.71114
0.48843;1.24478;-197.33266;-18.6914
-0.25206;1.29656;-199.34331;-19.14583
0.21705;1.28085;-199.24196;-19.20134
0.43979;1.18202;-198.68924;-18.82303
0.00932;1.60569;-197.62666;-20.24992
0.36454;1.47956;-197.64321;-19.3178
0.10562;1.44512;-199.09377;-19.42971
0.0508;1.35508;-197.66031;-19.70895
-2.3586;2.29411;-197.4828;-20.67601
-1.71853;2.32414;-197.4327;-21.40114
-0.84233;1.03766;-197.31959;-20.41409
0.04485;1.45523;-198.06637;-20.04722
0.05808;1.56032;-197.65876;-19.78587
-0.17001;1.6576;-197.69857;-20.39174
-0.0423;1.60677;-197.20469;-19.69562
0.15229;1.27436;-197.70282;-19.48844
0.27938;1.26984;-199.07186;-19.22858
0.24941;1.43216;-198.91724;-19.50268
0.35985;1.30403;-198.64796;-18.96635
0.01947;1.66384;-197.95196;-20.24623
-0.44099;1.46721;-197.22504;-19.89036
0.46594;1.24951;-196.30318;-18.59454
-0.13995;1.61092;-198.66473;-20.09025
-0.73457;1.52733;-197.28384;-20.19706
0.33343;1.3512;-199.21379;-19.11096
0.33065;1.21649;-199.28875;-19.05335
-0.27357;1.76611;-197.88859;-20.01688
0.38548;1.1372;-198.55956;-18.76571
0.42439;1.15759;-199.35525;-18.86868
0.45669;1.19952;-198.88221;-18.84431
-1.53171;2.50673;-197.30849;-22.16707
-0.1048;1.75193;-197.30441;-20.55087
-0.02283;1.4028;-197.70335;-19.53582
-2.71159;2.48399;-197.35146;-21.76236
0.23833;1.39427;-196.07368;-19.36726
0.105;1.34595;-199.35219;-19.26714
0.56696;1.41041;-199.53724;-18.89235
-0.3469;0.75457;-196.23119;-19.0354
0.43202;1.09597;-196.93999;-18.66891
0.19325;1.61849;-196.96879;-19.88493
0.33958;0.95696;-199.23062;-18.8899
0.47552;1.26088;-196.77357;-18.61851
-0.06931;1.23646;-199.29555;-19.16276
0.33959;1.31719;-197.13355;-19.01654
-0.78879;1.06641;-197.90454;-19.93106
0.32689;1.52021;-196.02692;-19.31838
0.43436;1.14748;-194.9722;-18.47757
0.3658;1.20702;-196.52109;-18.63648
0.18498;0.50982;-196.99619;-18.7122
0.37037;1.38497;-198.90259;-19.19621
0.24583;1.48684;-199.04224;-19.42859
0.48988;1.29518;-196.78579;-18.64348
0.33612;0.93533;-196.02475;-18.60151
0.4858;1.26045;-194.9726;-18.46752
0.31183;1.54462;-197.3502;-19.81908
-0.35485;1.52416;-197.55713;-20.25455
-1.49074;2.24013;-197.42001;-21.24775
-0.28473;1.68171;-197.2853;-20.31763
0.21232;1.48395;-196.25712;-19.60976
0.33043;0.99914;-198.91991;-18.83525
0.38895;1.19779;-196.94403;-18.62728
-0.18457;1.6698;-197.69299;-20.28338
0.51853;1.33576;-196.14851;-18.57895
0.40086;1.09737;-196.51951;-18.61613
0.18445;1.4234;-198.26938;-19.86559
0.21856;1.369;-198.26978;-19.62338
0.18871;1.33811;-196.33254;-18.98018
0.34159;1.43275;-195.98752;-19.3419
0.51225;1.28436;-197.04595;-18.66556
0.51306;1.3194;-198.33984;-18.78631
0.01841;1.30669;-197.36939;-20.28401
0.38752;0.95246;-199.3111;-18.91102
0.20403;1.31224;-196.83429;-19.25233
0.41645;1.03117;-198.85566;-18.85984
-0.85279;1.51152;-197.48509;-20.6003
0.12656;1.66218;-197.72046;-20.31973
-0.33272;1.74686;-197.65706;-20.58989
-0.30694;1.56706;-197.86254;-19.76246
-0.14562;1.45784;-199.09609;-19.49556
-0.60456;1.86866;-197.4817;-20.64032
0.11571;1.4293;-197.30287;-20.16622
-0.29265;1.44607;-199.05118;-19.42655
-0.13733;1.07294;-195.99544;-19.32338
0.51316;1.32591;-198.26174;-18.77091
0.29372;1.4373;-198.66596;-19.20886
0.23789;1.47412;-198.16898;-19.74365
-0.5992;1.6969;-197.42662;-20.52296
0.37983;1.01321;-198.47636;-18.81053
0.26505;0.96217;-199.37682;-18.90489
0.42089;1.14226;-199.3406;-18.8876
0.33394;1.39867;-195.77145;-19.18579
0.51617;1.31405;-197.23048;-18.67741
0.39368;1.1318;-199.57571;-18.88382
0.41456;1.17975;-196.41944;-18.59263
0.13641;1.41577;-197.84777;-19.79796
0.39621;1.15387;-198.71483;-18.82868
0.42244;1.15682;-197.57809;-18.71885
0.55569;1.40803;-199.4849;-18.88896
0.09382;1.54157;-198.24166;-19.78194
-0.01205;1.66301;-197.94008;-19.77545
0.07545;1.2549;-197.59002;-19.52525
0.15153;1.52795;-198.14045;-19.95958
0.03076;1.52196;-199.18217;-19.50786
-0.41598;1.63173;-198.77729;-19.62677
0.24153;1.29456;-197.5778;-19.42065
-0.17515;1.58083;-197.71053;-20.30771
-0.74754;1.13271;-197.33539;-19.83651
-0.15193;1.54839;-198.22664;-20.03736
0.05485;1.34969;-197.68949;-19.94289
0.27732;0.9618;-194.94331;-18.45262
-0.50606;1.2449;-197.34283;-19.23608
0.2244;0.81128;-198.73483;-18.82094
0.25876;1.2599;-196.92441;-19.05953
0.5229;1.32204;-195.33963;-18.50135
0.22652;1.54217;-197.40758;-20.31442
0.4867;1.27465;-197.93229;-18.74782
0.43475;1.18234;-197.78724;-18.73675
0.11233;1.49306;-197.21965;-20.01985
0.49549;1.28069;-199.26405;-18.8736
0.47792;1.27375;-199.28921;-18.87173
-1.5499;2.45077;-197.23402;-21.43625
-0.83924;2.11254;-197.44121;-21.10872
-1.66619;2.42389;-197.29382;-21.24318
-3.09475;0.18871;-198.15678;-18.83734
-1.31371;1.1676;-198.10164;-19.28298
-0.56709;1.74524;-197.65759;-20.29392
-0.52649;1.60577;-197.52783;-20.48226
0.24579;1.45205;-197.67379;-19.57703
0.52019;1.28612;-199.60021;-18.91035
-0.24286;1.56786;-197.51319;-20.2348
-0.96487;2.03698;-197.44755;-20.45835
-0.00938;1.59316;-197.05167;-20.24033
0.18768;1.16809;-199.12946;-19.18939
-0.07604;1.47133;-196.98126;-19.91839
-0.07366;1.63955;-198.03773;-20.16763
0.09381;1.43316;-197.87971;-19.94119
-0.53621;1.80683;-197.50771;-20.77531
0.20256;1.47254;-198.40009;-19.77123
-0.12603;0.92344;-199.06061;-18.93288
0.1295;1.22149;-199.49657;-19.05287
0.31534;1.31326;-197.55505;-18.96143
-0.16111;1.33449;-197.18952;-19.95549
-0.43416;0.69335;-198.65381;-19.18186
0.1733;1.48505;-197.25308;-19.8091
0.22212;1.46208;-197.90924;-19.75877
0.36571;1.0034;-195.55761;-18.54948
-0.34762;-0.55095;-199.2867;-18.98734
0.51928;1.32158;-195.93946;-18.55603
0.54901;1.35658;-199.51298;-18.89665
0.446;1.22868;-194.8558;-18.44566
0.39816;1.17543;-197.12508;-18.66045
-1.0572;1.96678;-197.43927;-20.78755
-0.26639;1.80526;-197.4123;-20.88358
0.18859;1.47594;-199.35319;-19.20722
-0.44152;1.69633;-198.3702;-20.06968
0.31953;1.33386;-199.34899;-19.07328
-0.34815;1.79446;-198.24087;-20.20363
-0.10255;1.38939;-197.57097;-19.4847
-0.21145;1.35796;-197.36747;-19.68297
-0.21094;1.77939;-197.47131;-20.58453
0.49262;1.29677;-199.16179;-18.85992
0.3031;0.96663;-199.65279;-18.88155
0.14393;1.57368;-198.26448;-19.74658
0.48775;1.31588;-198.98849;-18.85564
0.38472;1.13772;-199.41932;-18.86902
0.47121;1.25532;-198.96366;-18.84049
0.41823;1.15294;-199.29936;-18.88291
0.48354;1.25306;-196.11857;-18.58117
-2.14561;2.58345;-197.30583;-21.95125
0.1199;1.35074;-197.45171;-19.76584
0.19158;1.62853;-198.59365;-19.89879
-0.88029;1.92314;-197.99776;-20.21405
-0.23779;1.63771;-199.29314;-19.63808
0.21347;1.48399;-198.27725;-19.64237
-0.17266;1.49345;-198.34125;-19.93967
0.47184;1.23718;-194.86968;-18.44364
-0.18694;1.4273;-197.15338;-19.13156
0.50854;1.288;-194.99913;-18.47194
0.21853;1.3009;-196.60469;-18.9633
0.34114;0.94824;-195.9216;-18.57215
0.43186;1.13906;-198.33772;-18.78111
-10.47611;5.45042;-197.27383;-22.34798
